Technology,Country,Year,mean,median,variance,std_dev,skewness,kurtosis,percentile_5,percentile_95
LiB,China,2039,47108.99439821018,47141.90874593136,18691947.040002685,4323.418443778335,-0.04832918480232082,0.05321949352561006,39920.54587987345,54329.00622569959
LiB,China,2040,48452.78524492391,48409.38372826215,19447036.93659084,4409.8794696216855,-0.02583437108277831,-0.002639657165298903,41208.56980014533,55593.98388175921
LiB,China,2041,49737.837163846336,49856.23485865438,19603229.36875181,4427.553429237394,-0.02402619533126048,-0.014955726826663795,42337.86718890661,56822.95113534077
LiB,China,2042,50901.053529638295,50912.50467564292,20527060.562375408,4530.679922746189,0.046888031881780985,0.34961496098577527,43628.24153463177,58443.62543930156
LiB,China,2043,52152.28273711918,52257.29619589927,22021861.122390725,4692.745584664774,-0.03548472178261781,-0.1939638148197127,44371.86915746074,59670.811434094256
LiB,China,2044,53379.309650082374,53314.77854309919,23227135.438054368,4819.453852674011,0.13146817236714603,0.2486452843286333,45774.86879421875,61188.81232408342
LiB,China,2045,54617.74827639045,54542.86081198041,23537280.907938566,4851.5235656377645,0.1142698586558344,0.322825037269054,46745.95156277104,62334.87285897238
LiB,China,2046,55810.22314414909,55905.05553334796,23369574.748675574,4834.208802759307,-0.046140926960633724,0.06646030666560776,47435.98583391031,63835.88221719448
LiB,China,2047,57541.65287194673,57608.73215620008,24857701.72201679,4985.749865568548,-0.020520911878729366,-0.11528713228411425,49337.46941909435,65479.42380956481
LiB,China,2048,58181.73381343233,58130.004014664955,26575410.72560312,5155.134404222951,0.06698936218948096,-0.2505791975373173,49644.23098442245,66478.00356963727
LiB,China,2049,59731.72295608011,59625.941680035234,29739495.752454024,5453.393049510921,0.03150837677961831,0.4092143714748011,50770.134546772795,68439.39356725871
LiB,China,2050,61164.66403875294,61005.35327516987,28565505.748100016,5344.670780141656,0.07561026990692557,0.11823867648395492,52258.530501278954,69857.32462539479
LiB,United Kingdom,2030,3890.568730352022,3890.927443355209,22527.689582180166,150.09227022795068,-0.09974654379038901,-0.09137134536250358,3643.5102952114253,4134.560584183228
LiB,United Kingdom,2031,4033.1842625587374,4032.5027350061628,24181.658721111908,155.50452958390605,-0.05843138372992766,-0.005233030346612377,3776.7814065132943,4289.373551504375
LiB,United Kingdom,2032,4168.963042322486,4169.198150889906,27738.983041216943,166.55024179273036,0.03755528934965812,-0.18115065150251386,3903.760191744413,4440.813603954671
LiB,United Kingdom,2033,4298.270878228642,4298.4788585851475,27984.192629681624,167.28476508541243,-0.044569662943771036,-0.17651819568842608,4019.6924670066705,4566.200047928953
LiB,United Kingdom,2034,4432.072706993887,4423.759707023175,28933.86462987998,170.09957269164428,0.061002875252255936,-0.10507442828515057,4156.452044242421,4728.847207405615
